frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
71,  0,  2.333,  0.98,  1, 0.00, 0.00, 0.02, 0.00, 1.62, 0.33, 0.00, 0.61, 2.14, 0.85, 0.00, 0.05, 0.00, 0.55, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
72,  0,  2.367,  0.98,  1, 0.00, 0.00, 0.02, 0.00, 1.60, 0.33, 0.00, 0.57, 2.12, 0.79, 0.00, 0.08, 0.00, 0.55, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
73,  0,  2.400,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 1.56, 0.17, 0.00, 0.62, 2.10, 0.74, 0.00, 0.12, 0.00, 0.58, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
74,  0,  2.433,  0.98,  1, 0.01, 0.00, 0.00, 0.00, 1.54, 0.12, 0.00, 0.58, 2.10, 0.75, 0.00, 0.09, 0.00, 0.55, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
75,  0,  2.467,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 1.56, 0.15, 0.00, 0.54, 2.09, 0.82, 0.00, 0.06, 0.00, 0.50, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
76,  0,  2.500,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 1.65, 0.24, 0.00, 0.56, 2.08, 0.86, 0.00, 0.08, 0.00, 0.48, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
77,  0,  2.533,  0.93,  1, 0.01, 0.00, 0.00, 0.00, 1.71, 0.19, 0.00, 0.67, 2.05, 0.89, 0.00, 0.18, 0.00, 0.50, 0.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
78,  0,  2.567,  0.93,  1, 0.00, 0.00, 0.00, 0.00, 1.74, 0.13, 0.00, 0.71, 2.03, 0.84, 0.00, 0.18, 0.00, 0.50, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
79,  0,  2.600,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.69, 0.02, 0.00, 0.64, 2.05, 0.81, 0.00, 0.10, 0.00, 0.46, 0.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
80,  0,  2.633,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.58, 0.04, 0.00, 0.53, 2.07, 0.77, 0.00, 0.00, 0.00, 0.49, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
81,  0,  2.667,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.50, 0.09, 0.00, 0.49, 2.08, 0.80, 0.00, 0.00, 0.00, 0.54, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
82,  0,  2.700,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.51, 0.12, 0.00, 0.52, 2.11, 0.87, 0.00, 0.00, 0.00, 0.53, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
83,  0,  2.733,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 1.58, 0.12, 0.00, 0.60, 2.14, 0.90, 0.00, 0.00, 0.00, 0.46, 0.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
84,  0,  2.767,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 1.62, 0.07, 0.00, 0.66, 2.12, 0.79, 0.00, 0.09, 0.00, 0.41, 0.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
85,  0,  2.800,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 1.59, 0.03, 0.00, 0.69, 2.08, 0.71, 0.00, 0.17, 0.00, 0.43, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
86,  0,  2.833,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 1.56, 0.02, 0.00, 0.55, 1.96, 0.67, 0.09, 0.29, 0.00, 0.44, 0.75, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
87,  0,  2.867,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 1.58, 0.06, 0.00, 0.43, 1.89, 0.74, 0.15, 0.31, 0.00, 0.41, 0.72, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
88,  0,  2.900,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 1.56, 0.06, 0.00, 0.33, 1.78, 0.80, 0.36, 0.55, 0.10, 0.39, 0.56, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
89,  0,  2.933,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 1.52, 0.04, 0.00, 0.37, 1.75, 0.79, 0.48, 0.75, 0.24, 0.42, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
90,  0,  2.967,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 1.41, 0.00, 0.00, 0.40, 1.62, 0.76, 0.70, 0.95, 0.31, 0.45, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
91,  0,  3.000,  0.93,  1, 0.00, 0.00, 0.09, 0.00, 1.28, 0.00, 0.00, 0.40, 1.51, 0.62, 0.79, 0.97, 0.30, 0.49, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
92,  0,  3.033,  0.98,  1, 0.08, 0.00, 0.13, 0.00, 1.04, 0.04, 0.01, 0.38, 1.22, 0.47, 0.98, 1.26, 0.19, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
93,  0,  3.067,  0.98,  1, 0.12, 0.00, 0.12, 0.00, 0.89, 0.08, 0.02, 0.35, 1.03, 0.36, 1.13, 1.53, 0.24, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
94,  0,  3.100,  0.98,  1, 0.12, 0.00, 0.10, 0.05, 0.76, 0.14, 0.02, 0.28, 0.69, 0.22, 1.45, 1.89, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
95,  0,  3.133,  0.93,  1, 0.04, 0.00, 0.05, 0.05, 0.71, 0.10, 0.00, 0.26, 0.55, 0.11, 1.62, 1.89, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
96,  0,  3.167,  0.93,  1, 0.00, 0.00, 0.09, 0.05, 0.48, 0.06, 0.00, 0.23, 0.27, 0.00, 1.84, 2.18, 0.28, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
97,  0,  3.200,  0.98,  1, 0.03, 0.00, 0.11, 0.00, 0.37, 0.00, 0.01, 0.25, 0.14, 0.00, 1.90, 2.36, 0.27, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
98,  0,  3.233,  0.98,  1, 0.05, 0.00, 0.17, 0.00, 0.26, 0.07, 0.01, 0.27, 0.04, 0.04, 1.97, 2.55, 0.18, 0.00, 0.03, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
99,  0,  3.267,  0.98,  1, 0.10, 0.00, 0.23, 0.00, 0.35, 0.10, 0.01, 0.35, 0.06, 0.11, 1.97, 2.51, 0.11, 0.00, 0.07, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
100,  0,  3.300,  0.98,  1, 0.08, 0.00, 0.22, 0.00, 0.42, 0.23, 0.00, 0.35, 0.12, 0.18, 1.84, 2.43, 0.07, 0.00, 0.22, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
101,  0,  3.333,  0.93,  1, 0.06, 0.00, 0.18, 0.00, 0.49, 0.19, 0.00, 0.39, 0.17, 0.16, 1.77, 2.32, 0.16, 0.00, 0.27, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
102,  0,  3.367,  0.93,  1, 0.01, 0.00, 0.18, 0.00, 0.51, 0.16, 0.00, 0.42, 0.27, 0.11, 1.56, 2.12, 0.19, 0.00, 0.33, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
103,  0,  3.400,  0.98,  1, 0.01, 0.00, 0.19, 0.00, 0.49, 0.04, 0.00, 0.45, 0.36, 0.08, 1.47, 1.97, 0.23, 0.00, 0.28, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
104,  0,  3.433,  0.98,  1, 0.01, 0.00, 0.21, 0.00, 0.52, 0.00, 0.00, 0.45, 0.47, 0.14, 1.30, 1.81, 0.22, 0.00, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
105,  0,  3.467,  0.98,  1, 0.01, 0.00, 0.18, 0.00, 0.58, 0.03, 0.00, 0.45, 0.58, 0.16, 1.30, 1.75, 0.25, 0.00, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
106,  0,  3.500,  0.98,  1, 0.04, 0.00, 0.27, 0.00, 0.73, 0.13, 0.00, 0.55, 0.71, 0.25, 1.20, 1.56, 0.32, 0.00, 0.63, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
107,  0,  3.533,  0.98,  1, 0.06, 0.00, 0.34, 0.00, 0.78, 0.19, 0.00, 0.59, 0.78, 0.31, 1.20, 1.48, 0.41, 0.00, 0.58, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
108,  0,  3.567,  0.98,  1, 0.16, 0.05, 0.38, 0.00, 0.80, 0.20, 0.00, 0.63, 0.80, 0.46, 1.03, 1.39, 0.49, 0.00, 0.70, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
109,  0,  3.600,  0.98,  1, 0.22, 0.09, 0.36, 0.00, 0.74, 0.19, 0.00, 0.64, 0.79, 0.52, 0.95, 1.42, 0.53, 0.00, 0.86, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
110,  0,  3.633,  0.98,  1, 0.19, 0.09, 0.39, 0.02, 0.71, 0.26, 0.00, 0.64, 0.78, 0.69, 0.77, 1.38, 0.58, 0.00, 1.13, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
111,  0,  3.667,  0.98,  1, 0.14, 0.03, 0.43, 0.07, 0.73, 0.34, 0.00, 0.69, 0.79, 0.79, 0.77, 1.30, 0.62, 0.00, 1.25, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
112,  0,  3.700,  0.98,  1, 0.07, 0.00, 0.39, 0.07, 0.78, 0.30, 0.00, 0.71, 0.91, 0.82, 0.64, 1.21, 0.68, 0.00, 1.51, 0.57, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
113,  0,  3.733,  0.93,  1, 0.09, 0.00, 0.34, 0.05, 0.82, 0.17, 0.00, 0.77, 1.01, 0.79, 0.54, 1.14, 0.73, 0.00, 1.61, 0.65, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
114,  0,  3.767,  0.93,  1, 0.07, 0.00, 0.29, 0.00, 0.84, 0.04, 0.06, 0.69, 1.09, 0.70, 0.52, 1.20, 0.69, 0.00, 1.66, 0.81, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
115,  0,  3.800,  0.98,  1, 0.05, 0.00, 0.31, 0.00, 0.85, 0.00, 0.12, 0.63, 1.06, 0.68, 0.58, 1.28, 0.60, 0.00, 1.57, 0.85, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
116,  0,  3.833,  0.98,  1, 0.03, 0.00, 0.22, 0.00, 0.89, 0.00, 0.15, 0.54, 1.10, 0.60, 0.77, 1.45, 0.59, 0.00, 1.29, 0.79, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
117,  0,  3.867,  0.98,  1, 0.00, 0.00, 0.10, 0.00, 0.95, 0.00, 0.14, 0.57, 1.13, 0.55, 0.82, 1.42, 0.72, 0.00, 1.06, 0.67, 0.10, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
118,  0,  3.900,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.02, 0.00, 0.15, 0.58, 1.13, 0.50, 1.13, 1.51, 0.74, 0.00, 0.60, 0.42, 0.10, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
119,  0,  3.933,  0.93,  1, 0.00, 0.00, 0.00, 0.00, 1.04, 0.00, 0.18, 0.56, 1.06, 0.48, 1.35, 1.54, 0.69, 0.00, 0.39, 0.27, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
120,  0,  3.967,  0.93,  1, 0.00, 0.00, 0.05, 0.00, 1.11, 0.00, 0.13, 0.53, 1.04, 0.56, 1.67, 1.65, 0.53, 0.00, 0.17, 0.13, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
121,  0,  4.000,  0.88,  1, 0.00, 0.00, 0.05, 0.00, 1.14, 0.00, 0.07, 0.48, 1.04, 0.68, 1.74, 1.66, 0.47, 0.01, 0.14, 0.12, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
122,  0,  4.033,  0.88,  1, 0.00, 0.00, 0.05, 0.00, 1.14, 0.00, 0.00, 0.50, 1.02, 0.85, 1.80, 1.71, 0.35, 0.02, 0.09, 0.08, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
123,  0,  4.067,  0.88,  1, 0.00, 0.00, 0.00, 0.00, 1.07, 0.00, 0.00, 0.50, 0.98, 0.90, 1.79, 1.77, 0.24, 0.08, 0.02, 0.07, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
124,  0,  4.100,  0.88,  1, 0.03, 0.00, 0.00, 0.00, 1.11, 0.01, 0.00, 0.51, 1.06, 0.94, 1.52, 1.58, 0.11, 0.08, 0.18, 0.16, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
125,  0,  4.133,  0.88,  1, 0.10, 0.00, 0.00, 0.00, 1.32, 0.02, 0.00, 0.72, 1.29, 1.09, 1.01, 1.27, 0.03, 0.16, 0.38, 0.25, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
126,  0,  4.167,  0.88,  1, 0.18, 0.00, 0.00, 0.00, 1.49, 0.02, 0.00, 0.94, 1.51, 1.26, 0.49, 0.91, 0.00, 0.20, 0.54, 0.28, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
127,  0,  4.200,  0.88,  1, 0.39, 0.17, 0.00, 0.00, 1.71, 0.00, 0.00, 1.14, 1.71, 1.42, 0.27, 0.57, 0.00, 0.40, 0.66, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
128,  0,  4.233,  0.88,  1, 0.50, 0.33, 0.00, 0.00, 1.85, 0.00, 0.00, 1.16, 1.84, 1.38, 0.20, 0.27, 0.00, 0.55, 0.75, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
129,  0,  4.267,  0.88,  1, 0.62, 0.53, 0.00, 0.00, 2.02, 0.00, 0.00, 1.14, 1.95, 1.33, 0.12, 0.03, 0.00, 0.74, 0.88, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
130,  0,  4.300,  0.88,  1, 0.76, 0.83, 0.17, 0.00, 2.07, 0.18, 0.06, 1.10, 1.88, 1.42, 0.27, 0.14, 0.01, 0.71, 1.07, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
131,  0,  4.333,  0.88,  1, 0.94, 1.10, 0.34, 0.00, 2.19, 0.43, 0.06, 1.19, 1.88, 1.58, 0.31, 0.19, 0.01, 0.81, 1.06, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
132,  0,  4.367,  0.98,  1, 0.92, 1.30, 0.40, 0.00, 2.13, 0.43, 0.10, 1.24, 1.84, 1.57, 0.31, 0.19, 0.01, 0.69, 1.15, 0.21, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
133,  0,  4.400,  0.77,  1, 0.69, 1.29, 0.37, 0.00, 2.18, 0.31, 0.10, 1.29, 1.95, 1.43, 0.06, 0.06, 0.00, 0.79, 1.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
134,  0,  4.433,  0.98,  1, 0.80, 1.52, 0.32, 0.00, 2.04, 0.06, 0.27, 1.00, 1.83, 1.22, 0.00, 0.00, 0.00, 0.59, 1.32, 0.15, 0.22, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
135,  0,  4.467,  0.88,  1, 0.91, 1.64, 0.40, 0.00, 2.20, 0.20, 0.44, 0.85, 1.90, 1.21, 0.00, 0.00, 0.00, 0.70, 1.42, 0.18, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
136,  0,  4.500,  0.98,  1, 1.16, 1.99, 0.56, 0.00, 1.89, 0.20, 0.71, 0.50, 1.55, 0.80, 0.31, 0.15, 0.00, 0.71, 1.78, 0.38, 0.32, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
137,  0,  4.533,  0.88,  1, 1.37, 2.29, 0.61, 0.05, 1.61, 0.20, 1.03, 0.47, 1.28, 0.40, 0.33, 0.16, 0.16, 0.74, 1.63, 0.54, 0.14, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
138,  0,  4.567,  0.88,  1, 1.88, 2.91, 0.68, 0.14, 1.24, 0.06, 1.21, 0.30, 0.80, 0.00, 0.37, 0.17, 0.29, 0.67, 1.58, 0.79, 0.08, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
139,  0,  4.600,  0.88,  1, 1.48, 2.11, 0.39, 0.14, 0.79, 0.00, 0.87, 0.26, 0.46, 0.00, 0.06, 0.02, 0.29, 0.38, 0.89, 0.59, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
140,  0,  4.633,  0.68,  0, 1.90, 2.47, 0.28, 0.15, 0.74, 0.00, 0.67, 0.25, 0.29, 0.00, 0.04, 0.23, 0.27, 0.46, 0.60, 0.95, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
141,  0,  4.667,  0.77,  1, 1.93, 2.19, 0.29, 0.05, 0.85, 0.00, 0.59, 0.39, 0.21, 0.00, 0.01, 0.43, 0.27, 0.60, 0.38, 1.26, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
